id,postcode,title,update date,start date,end_date,country subentity,city,estimate overall contract amount,total amount,tax excslusive amount
742607,14193,"Adqusición de repuestos para vehículos IVECO (repuestos, refrigereación y electricidad)",2015-01-01,2012-12-04,2012-12-30,ESPAÑA,El Higuerón-Córdoba,No amount available,330000,272727.27
864091,28014,Suministro de botas para los empleados públicos de Instituciones Penitenciarias. ,2015-01-01,2014-12-29,2014-09-15,ESPAÑA,Madrid,1163318.73,1407615.66,1163318.73
878430,08039,Suministro de aparatos de vía para la ampliación Terminal Ferroviaria Príncipe de España. Fase 1”.- Clave de expediente: OB-PP-P-0130/2014.- ,2015-01-01,No date available,2015-01-09,Barcelona,Barcelona,360000,435600,360000
862111,28071,Servicio para la elaboración de estudios e informes técnicos relativos a la circulación y la gestión de la información del Centro de Gestión de Tráfico de Madrid,2015-01-01,No date available,2014-10-08,ESPAÑA,Madrid,1997932,1208748.86,998966
865843,41004,"Servicios de seguridad, vigilancia y mantenimiento de las instalaciones de seguridad",2015-01-01,2014-12-29,2014-09-30,Sevilla,Sevilla,19123966.94,15400000,12727272.73
742528,14193,Adquisición de repuestos para motor RG-31Mk5E,2015-01-01,2012-11-30,2012-12-28,ESPAÑA,El Higuerón-Córdoba,No amount available,230000,190082.64
878431,08039,"Obra civil de remodelación de los controles de acceso en la ZAL-PRAT.- Clave de expediente: OB-PP-P-0117/2014
",2015-01-01,No date available,2015-01-09,Barcelona,Barcelona,598598.25,724303.88,598598.25
878432,28020,Actualización de los multiplexores de fibra óptica que conectan los centros de Sta. Mª Magdalena y Avda. de América de Madrid del Departamento de Informática Tributaria,2015-01-01,No date available,No date available,Not country subentity available,Madrid,126803.39,153432.1,126803.39
862548,28071,"Ejecución de diversas operaciones de conservación y explotación en las Autovías: A-52, Benavente-Porriño, pk. 267,1 al 306,1; A-55, Vigo-Tui, pk. 0,0 al 32,0; Segundo Cinturón de Vigo, Puxeiros-Enl. Primer Cinturón, pk. 2,0 al 13,4. Carretera: N-120, Logroño-Porriño, pk. 609,9 al 653,4; N-550, A Coruña-Porriño (Enl. A-52), pk. 142,2 al 155,8; N-551, accesos a Tui, pk. 0,0 al 2,0; N-552, Redondela-Vigo, pk. 0,0 al 9,825; N-555, Int. N-550-Aeropuerto de Peinador, pk. 0,0 al 6,92; N-559. Enlace Covelo A-52-Int. N-120, pk. 0,0 al 5,2. Provincia de Pontevedra. Ponderación técnica: 30. Ponderación económica: 70. ",2015-01-01,No date available,2014-07-21,ESPAÑA,Madrid,No amount available,15644612.28,12929431.64
865371,28048,Suministro de productos alimenticios para la Guardia Real.,2015-01-01,2015-01-01,2014-10-17,ESPAÑA,El Pardo (Madrid),1330000,665000,604545.45
742518,14193,Adquisición de repuestos para vehículos blindados RG-31 Mk5,2015-01-01,2012-11-30,2012-12-28,ESPAÑA,El Higuerón-Córdoba,No amount available,350000,289256.2
873757,48071,Servicio de limpieza para los edificios de la Delegación Especial de la AEAT en Bizkaia durante 2015,2015-01-01,No date available,2014-11-26,ESPAÑA,Bilbao,No amount available,314000,259504.13
860667,28010,"Suministro e instalación de los elementos físicos y lógicos que componen el control integrado del paso de fronteras en los aeropuertos de Madrid-Barajas, Gerona, Alicante, Barcelona-El Prat, Palma de Mallorca, Tenerife Sur y la estación marítima del puerto de Algeciras.",2015-01-01,2014-11-28,2014-07-30,ESPAÑA,Madrid,4660000,5638600,4660000
878433,28071,"Rehabilitación superficial del firme de las carreteras A-7, N-340 y N-340a en diversos puntos entre los pp.kk. 392,500 al 400,000 (A-7); 378,000 al 379,620 (N-340) y 392,150 al 393,1025 (N-340a) respectivamente. Provincia de Almería.",2015-01-01,No date available,2014-10-28,ESPAÑA,Madrid,No amount available,241358.49,199469.83
866211,30201,Acceso Ferroviario a la Ampliación de la Dársena de Escombreras,2015-01-01,No date available,2014-09-25,Murcia,Cartagena  (Murcia),No amount available,36244665.21,29954268.77
876125,28071,"Rehabilitación superficial del firme en la carretera N-401 entre los pp.kk. 155,000 al 157,000. Provincia de Ciudad Real",2015-01-01,No date available,No date available,ESPAÑA,Madrid,No amount available,222629.51,183991.33
875183,28012,Servicio de Manipulación y Montaje de Obras de arte en Museo Nacional Centro de Arte Reina Sofía,2015-01-01,No date available,2015-01-20,ESPAÑA,Madrid,232000,140360,116000
878434,28020,"Suministro de postes, ménsulas y elementos estructurales metálicos para las necesidades de obras, reparaciones y repuestos de la línea aérea de contacto de la dirección adjunta de mantenimiento y explotación de red convencional",2014-12-31,No date available,2014-12-02,ESPAÑA,Madrid,150000,181500,150000
865269,28036,Servicios de creatividad y produccion publicitaria de renfe-operadora,2014-12-31,No date available,No date available,ESPAÑA,Madrid,1940000,2347400,1940000
866341,08022,"Contratación del servicio de limpieza mediante lotes de los centros de Mutua Universal, ubicados en Barcelona (av. tibidabo, 17) y el Prat de Llobregat (c/Muntades, 11)",2014-12-31,No date available,2014-09-08,ESPAÑA,Barcelona,911266.23,501196.42,414211.92
878435,28020,Acuerdo marco trabajos en materia de control de la vegetación en márgenes e instalaciones de red convencional de ancho ibérico y métrico. lote 6 subdirección de operaciones noroeste,2014-12-31,No date available,2014-09-30,ESPAÑA,Madrid,5811811.2,3516145.78,2905905.6
878436,28020,Acuerdo marco trabajos en materia de control de la vegetación en márgenes e instalaciones de red convencional de ancho ibérico y métrico. lote 5 subdirección de operaciones centro,2014-12-31,No date available,2014-09-30,ESPAÑA,Madrid,4080265.2,2468560.45,2040132.6
878437,28020,Acuerdo marco trabajos en materia de control de la vegetación en márgenes e instalaciones de red convencional de ancho ibérico y métrico (7 lotes). lote 4 subdirección de operaciones este,2014-12-31,No date available,2014-09-30,ESPAÑA,Madrid,3604714.2,2180852.09,1802357.1
878438,28020,Acuerdo marco trabajos en materia de control de la vegetación en márgenes e instalaciones de red convencional de ancho ibérico y métrico (7 lotes). lote 3 subdirección de operaciones sur.,2014-12-31,No date available,2014-09-30,ESPAÑA,Madrid,7824036.6,4733542.14,3912018.3
878439,28020,Acuerdo marco trabajos en materia de control de la vegetación en márgenes e instalaciones de red convencional de ancho ibérico y métrico (7 lotes). lote 2 subdirección de operaciones norte,2014-12-31,No date available,2014-09-30,ESPAÑA,Madrid,3693121.2,2234338.33,1846560.6
878440,27002,"Suministro de equipamiento para el laboratorio de seguridad alimentaria: lector de placas, termociclador real time PCR, vórtex para disrupción celular y equipo termomezclador refrigerado",2014-12-31,No date available,No date available,ESPAÑA,Lugo,No amount available,42350,35000
878441,28020,Acuerdo marco trabajos en materia de control de la vegetación en márgenes e instalaciones de red convencional de ancho ibérico y métrico (7 lotes).lote 1 subdirección de operaciones noreste,2014-12-31,No date available,2014-09-30,ESPAÑA,Madrid,4663854,2821631.67,2331927
878442,27002,"Asesoramiento jurídico en el orden administrativo, laboral, civil y mercantil.",2014-12-31,No date available,No date available,ESPAÑA,Lugo,30000,18150,15000
878443,27002,"Dotación e instalación de puestos de red eléctrica, voz y datos en las Unidades de Biología Molecular y Microbiología del Laboratorio de Seguridad Alimentaria. ",2014-12-31,No date available,No date available,ESPAÑA,Lugo,No amount available,54450,45000
878444,28020,Plan de tratamiento preventivo de lac en el ambito de la jefatura de area de manteniiento de madrid sur,2014-12-31,No date available,2014-08-28,ESPAÑA,Madrid,278400,336864,278400
878445,28020,Supervisión (24 horas del día) y operación de las instalaciones gestionadas por la subdirección de instalaciones,2014-12-31,No date available,2014-09-19,ESPAÑA,Madrid,260000,314600,260000
878446,28020,Actuaciones de mejora en los equipos tren - tierra en las lineas de madrid cercanias.,2014-12-31,No date available,2014-10-16,ESPAÑA,Madrid,160142,181500,150000
878447,08029,"Servicio de vigilancia y seguridad para el edificio de central de Mutual Midat Cyclops, MATEPSS nº 1 sita en Avda. Josep Tarradellas, 14-18",2014-12-31,No date available,2015-01-12,ESPAÑA,Barcelona,513256.8,310520.36,256628.4
878448,28020,"Servicio de información, atención al cliente y venta de títulos de transporte en las estaciones de torelló y llançà.",2014-12-31,No date available,2015-01-27,ESPAÑA,Madrid,462184,279621.32,231092
865662,48013,Servicios de desarrollo y mantenimiento de aplicaciones (lote H1),2014-12-31,No date available,2014-10-14,ESPAÑA,Bilbao,1358760,685041,566150
864266,28223,"Diseño de interfaces, prototipado e infografías para RTVE.es",2014-12-31,2014-12-15,2014-08-27,ESPAÑA,Pozuelo de Alarcón,750000,907500,750000
866065,28014,"Prestación de servicios de auditoría de control en los Contratos de Financiación de las siguientes Líneas de Mediación: Inversión 2012, Emprendedores 2012, Empresas y Emprendedores 2013 y Expotadores a corto plazo 2014.",2014-12-31,2015-01-12,2014-09-15,ESPAÑA,Madrid,No amount available,350900,290000
878449,28043,Ejecución del Programa de Vigilancia Radiológica Ambiental del PDC de CN José Cabrera,2014-12-31,No date available,2015-02-09,ESPAÑA,Madrid,No amount available,1258673.46,1040226
875146,28012,"Servicio de Transporte de Recogida y Devolución de las Obras de la Exposición ""Ree Morton""",2014-12-31,2015-04-29,2015-02-03,ESPAÑA,Madrid,250000,302500,250000
878450,28043,"Diseño, licenciamiento, fabricación y suministro de 10 contenedores de doble propósito para el combustible gastado de las centrales nucleares españolas PWR",2014-12-31,No date available,2015-02-13,ESPAÑA,Madrid,No amount available,38720000,32000000
878451,39300,"Suministro de combustible a los vehículos y maquinaria municipales del Ayuntamiento de Torrelavega, así como el suministro de combustible a los Centros Públicos Escolares, Dependencias Municipales e Instalaciones Deportivas del Ayuntamiento de Torrelavega",2014-12-31,No date available,2015-02-22,ESPAÑA,Torrelavega,864000,871200,720000
878452,39300,"Suministro de gas natural canalizado para los edificios municipales (Centros Públicos Escolares, Dependencias Municipales e Instalaciones Deportivas) del Ayuntamiento de Torrelavega",2014-12-31,No date available,2015-02-22,ESPAÑA,Torrelavega,240000,242000,200000
878453,36201,"Nueva Rampa ""RO-RO"" Móvil en la terminal intermodal de Bouzas",2014-12-31,2015-03-11,2015-02-04,ESPAÑA,Vigo,No amount available,3508342.03,2899456.22
878454,24492,ALM-2014-070_Anuncio de la Fundación Ciudad de la Energía por el que se publicita la apertura de procedimiento General para la contratación del suministro de gasóleo tipo b y alquiler de depósito para almacenamiento de hidrocarburos para la Planta de Almacenamiento Geológico de CO₂ ,2014-12-30,No date available,2015-01-14,Burgos,Cubillos del Sil (León),71400,86394,71400
878461,28020,"Proyecto de refuerzo de bóveda y reposición de manta en el túnel de la parte, en sotoscueva (burgos). línea aranguren-asunción/universidad.",2014-12-30,No date available,2014-11-28,ESPAÑA,Madrid,83944.42,101572.75,83944.42
878462,28020,Mantenimiento de 17 plataformas portabobinas modelo ph81,2014-12-30,No date available,2013-09-23,ESPAÑA,Madrid,603465.5,584154.6,482772.4
878463,28020,Regeneración de la grúa pórtico portacontenedores jaso 2-4-2 n1 ir del centro logístico de irún.,2014-12-30,No date available,2015-02-10,ESPAÑA,Madrid,430000,520300,430000
878464,41012,Mantenimiento de jardinería y riego de la Autoridad Portuaria de Sevilla. Periodo Enero a Marzo de 2015,2014-12-30,2015-01-01,2015-03-31,Sevilla,Sevilla,No amount available,39642.71,32762.57
874688,28071,Adquisición de una herramienta de análisis de vulnerabilidad WEB,2014-12-30,2014-12-10,2014-12-15,ESPAÑA,Madrid,28925.62,35000,28925.62
878465,28071,Mantenimiento hardware y software laboratorio ciberdefensa ITM.,2014-12-30,2014-12-11,2014-12-15,ESPAÑA,Madrid,24793.39,30000,24793.39
875451,28071,Adquisición de un equipamiento hradware para el laboratorio de ciberdefensa ,2014-12-30,2014-12-11,2014-12-15,ESPAÑA,Madrid,28925.62,35000,28925.62
875663,28071,Estudio técnico para la definición del plan de implantación de un modelo de colaboración con empresas de base tecnológica con el consiguiente modelo jurídico que permita la transferencia de tecnología y la explotación de resultados de I+D+i en el ITM.,2014-12-30,2014-12-10,2014-12-15,ESPAÑA,Madrid,35430,42870.3,35430
876216,28071,Evaluación  de autodirectores de nueva incorporación al proyecto DBANTIC en ITM,2014-12-30,2014-12-03,2014-12-15,ESPAÑA,Madrid,37190.08,45000,37190.08
878466,28071,Conectividad WIFI para HUMS,2014-12-30,No date available,No date available,ESPAÑA,Madrid,28260.62,34195.35,28260.62
876112,28046,"Servicio de edición y puesta en producción de contenidos, y desarrollos técnicos para la Plataforma tecnológica Aula Virtual www.icex.es/aulavirtual y la App Aula Virtual de ICEX",2014-12-30,No date available,2014-12-11,ESPAÑA,Madrid,No amount available,121000,100000
876832,28046,Suministro de 11 equipos de videoconferencia para las Direcciones Territoriales indicadas con mantenimiento asociado durante un año.,2014-12-30,No date available,2014-11-26,ESPAÑA,Madrid,No amount available,151250,125000
878467,38003,"Servicios de asistencia sanitaria por medio de dos (2) centros hospitalarios especializados en diversas disciplinas médicas en la zona Sur y zona capitalina de la isla de Gran Canaria, con destino a los trabajadores protegidos por la Mutua de Accidentes de Canarias MATEPSS nº 272.",2014-12-30,No date available,2015-01-14,ESPAÑA,Santa Cruz de Tenerife,486843.48,486843.48,486843.48
873087,28850,Servicio de rutas personal ITM y CEDEA  ,2014-12-30,2015-01-01,2015-12-31,ESPAÑA,"Torrejón de Ardoz, Madrid",No amount available,121000,100000
876133,28029,Servicio de soporte y mantenimiento de los sistemas ERP SAP,2014-12-30,2015-01-01,2014-12-17,ESPAÑA,Madrid,108000,65340,54000
872858,28014,Servicios postales para la Comisión Nacional de los Mercados y la Competencia,2014-12-30,2015-01-16,2014-11-24,ESPAÑA,Madrid,206900,250349,206900
878468,46010,Asistencia a la planificación de medios publicitarios y compra de publicidad para la comunicación institucional de la Universitat de València,2014-12-30,2015-04-15,2016-12-31,ESPAÑA,Valencia,No amount available,420000,347107.44
867600,28020,Servicio telefónico de cita previa generalizada (Excepto campaña Renta ),2014-12-30,No date available,2014-11-10,ESPAÑA,Madrid,No amount available,2086000,1723966.94
862922,28006,"Servicio de investigación, desarrollo e innovación para el desarrollo de un sistema para la evaluación de la eficiencia en el uso y protección del agua y suelo, destinado al Instituto de Recursos Naturales y Agrobiología. Proyecto Recupera 2020. Servicio cofinanciado con Fondos Feder, Programa Operativo Fondo Tecnológico.",2014-12-30,2015-01-16,2015-11-20,ESPAÑA,Madrid,No amount available,363000,300000
868567,28027,Servicio de mantenimiento integral de las instalaciones de diversos edificios del Instituto de la Mujer en Madrid.,2014-12-30,2015-02-10,2014-10-21,ESPAÑA,Madrid,421024,254719.52,210512
878469,06011,Estudio de alternativas a la construcción de la Presa del Golondrón (Badajoz),2014-12-30,No date available,No date available,ESPAÑA,Badajoz,No amount available,72575.8,59980
868192,36209,"36/UC-9/15. Suministro de energía eléctrica para la sede de la D.P., 7 CAISS de la provincia y  Equipo de Valoración de Incapacidades, durante el año 2015.",2014-12-30,2015-01-01,2014-11-10,ESPAÑA,Vigo,144000,174240,144000
878470,06011,Recuperación de áreas de uso social y zona degradada en el término municipal de Villablanca (Huelva). FEDER 2007-2013. Convenio Diputación Provincial de Huelva.,2014-12-30,No date available,No date available,ESPAÑA,Badajoz,No amount available,130558.88,107899.9
868699,28003,"Servicios de asistencia técnica a la dirección facultativa en la supervisión y control de las obras, en la coordinación de seguridad y salud y en la supervisión y control medioambiental de la obras correspondientes al “Proyecto modificado nº 1 del proyecto constructivo de la presa de Albagés”",2014-12-30,No date available,2014-11-04,ESPAÑA,Madrid,1640736.87,1985291.61,1640736.87
878471,28071,Rehabilitación de los pabellones del embarcadero en el Real Sitio de Aranjuez,2014-12-30,2015-02-18,No date available,ESPAÑA,Madrid,179385.58,217056.55,179385.58
868702,28003,"“Servicios de asistencia técnica a la dirección facultativa en la supervisión y control de las obras, en la coordinación de seguridad y salud y en la supervisión y control medioambiental de las obras correspondientes al proyecto de modificación nº 1 de las obras del canal Segarra-Garrigues, tramo IV: del PK 41+530 al 62+530, y su Adenda”",2014-12-30,No date available,2014-11-04,ESPAÑA,Madrid,576531.2,697602.75,576531.2
878472,28020,"Suministro de materiales estandar de pasos a nivel para las necesidades de obras, reparaciones y repuestos de la dirección adjunta de mantenimiento y explotación de red convencional",2014-12-30,No date available,2014-12-02,ESPAÑA,Madrid,100000,121000,100000
878473,28020,Suministro de matrices y herramientas para las necesidades de los equipos de mantenimiento de línea aérea de la dirección adjunta de mantenimiento y explotación de red convencional,2014-12-30,No date available,2014-12-02,ESPAÑA,Madrid,50000,60500,50000
878474,28850,La contratación del suministro COMBUSTIBLE JET A-1.,2014-12-30,2015-02-16,2015-12-31,ESPAÑA,"Torrejón de Ardoz, Madrid",1724133,2086200.93,1724133
878475,28042,Plataforma multicanal Carmen,2014-12-30,No date available,2015-01-19,ESPAÑA,Madrid,3096866.6,2997324.88,2477128
878476,28071,"Servicio de manipulación, transporte y traslado de mobiliario en general así como mobiliario y fondos histórico-artísticos.",2014-12-30,2014-12-23,No date available,ESPAÑA,Madrid,59900,72479,59900
873204,26001,Servicio de vigilancia y seguridad 2015,2014-12-30,2015-01-01,2014-11-17,ESPAÑA,Logroño,297520,179999.6,148760
878477,26001,Servicio de peonaje en el año 2015.,2014-12-30,2015-01-01,No date available,ESPAÑA,Logroño,33548,40593.08,33548
876584,28043,Obras para la sustitución de dos ascensores en el edificio de la Jefatura Superior de Policía de Islas Baleares (Palma de Mallorca),2014-12-30,2015-01-01,No date available,ESPAÑA,Madrid,109619.54,132639.64,109619.54
878478,26140,Servicio de Empleo y orientación laboral y formativa para el CRMF de Lardero (La Rioja),2014-12-30,2015-01-01,No date available,ESPAÑA,"Lardero, La Rioja",No amount available,23595,19500
878479,11110,Suministro de materiales y pertrechos para buques apoyados por el Arsenal de Cádiz.,2014-12-30,2015-01-01,2015-12-31,ESPAÑA,San Fernando,120000,120000,120000
878480,30500,Suministro de tapas para pozos y arquetas para Sercomosa. Expte 0007-14PSU,2014-12-30,2015-03-17,2015-01-15,ESPAÑA,Molina del Segura (Murcia),66177,26691.39,22059
874950,28001,Servicio de adaptación del gestor de contenidos utilizado para la página web,2014-12-30,2015-01-01,2014-11-25,ESPAÑA,Madrid,60000,72600,60000
874949,28001,Servicio de mantenimiento de fotocopiadoras,2014-12-30,2015-01-01,2015-12-31,ESPAÑA,Madrid,58300,32065,26500
868584,28001,"Servicios de ensobrado, reprografía y labores auxiliares",2014-12-30,2015-01-01,2014-10-15,ESPAÑA,Madrid,140000,84700,70000
872471,07120,"limpieza de las oficinas administrativas, cuerpo de guardia y otras dependencias del Centro Penitenciario de Mallorca",2014-12-30,2015-02-01,2014-12-03,ESPAÑA,Palma de Mallorca,69000,83490,69000
878481,26140,Curso de Operaciones auxiliares de servicios administrativos y auxiliares para el CRMF de Lardero (La Rioja),2014-12-30,2015-01-01,No date available,ESPAÑA,"Lardero, La Rioja",No amount available,26400,26400
878482,26140,Curso Community manager para el CRMF de Lardero (La Rioja),2014-12-30,2015-01-01,No date available,ESPAÑA,"Lardero, La Rioja",No amount available,22400,22400
878483,28006,Suministro de la licencia de uso del software estadístico SPSS durante el año 2015 con destino a la SGA de Informática del CSIC ,2014-12-30,2015-01-01,2015-12-31,Madrid,Madrid,49207.4,54128.14,44734
878484,26140,Curso de Capacitación para la autonomía personal y habilidades ocupacionales,2014-12-30,2015-01-01,No date available,ESPAÑA,"Lardero, La Rioja",No amount available,28400,28400
878485,33510,"Contratación de las obras de construcción de aceras en El Carbayu, Lugones",2014-12-30,2014-12-30,No date available,ESPAÑA,Siero,No amount available,149844.54,123838.46
878486,28040,Servicio de mantenimiento de equipos de medida de radiaciones de residuos de Baja y Media Actividad durante el año 2015,2014-12-30,2015-01-01,No date available,ESPAÑA,Madrid,27441.24,33203.9,27441.24
865095,28036,Expte. nº 60/VC-2/15: Servicios necesarios para el desarrollo de cursos de inglés on line para la formación del personal dle Instituto Nacional de la Seguridad Social.,2014-12-30,No date available,2014-07-16,ESPAÑA,Madrid,59200,71632,59200
878487,28004,Restauración del retablo Mayor de la Iglesia de San Antonio de los Alemanes de Madrid,2014-12-30,No date available,No date available,ESPAÑA,Madrid,No amount available,64038,52923.97
878488,28020,Serv. mantº plataforma industrial digitalización documentos(escáner Indust.Bantec) CIE.-,2014-12-30,No date available,No date available,Not country subentity available,Madrid,56839.22,34387.73,28419.61
872532,28036,Alquiler lineas comunicaciones wan  red wimax cercanias asturias avda ciudad de  barcelona y  recinto de caracolas,2014-12-30,No date available,2014-12-02,Madrid,Madrid,0,0,0
868538,47004,Servicios de vigilancia y protección de distintos edificios de la Confederación Hidrográfica del Duero y oficinas en el término municipal de Valladolid para un periodo de un año,2014-12-30,No date available,2014-10-21,ESPAÑA,Valladolid,99636.39,120560.03,99636.39
878489,45003,Servicio de peritación medico forense de Solimat,2014-12-30,No date available,2015-01-13,ESPAÑA,Toledo,65606,78440,65606
868722,28004,Servicio de atención al público en el Auditorio Nacional de Música,2014-12-30,No date available,2014-10-13,ESPAÑA,Madrid,1793836,986609.8,815380
868690,28003,"Servicios de explotación, conservación y mantenimiento de las instalaciones correspondientes a la Presa de Casares de Arbas y a la zona regable de Los Payuelos (León).",2014-12-30,No date available,2014-11-12,ESPAÑA,Madrid,2716255.92,3286670,2716255.92
878490,15490,Residencia  Barroso. Alimentación 13 lotes.,2014-12-30,2015-03-02,2015-06-30,ESPAÑA,Ferrol (Coruña),No amount available,100000,91670.14
876704,06071,Servicio de limpieza de oficinas y otras dependencias del Centro Penitenciario de Badajoz,2014-12-30,2014-11-21,2014-12-05,ESPAÑA,Badajoz,32875.54,32875.54,27169.87
876037,36071,"Servicio de limpieza del edificio de la Delegación de Economía y Hacienda, en la calle Andrés Muruais nº 4, de Pontevedra. ",2014-12-30,2015-01-01,2015-12-31,ESPAÑA,Pontevedra,53700,53700,44380.17
874685,28043,Servicio de mantenimiento de diversos productos hardware utilizado como servidores corporativos en IBERMUTUAMUR MATEPSS nº 274.,2014-12-30,No date available,2014-12-29,Madrid,Madrid,94000,113740,94000
868701,28004,Servicio de recepción de visitas y atención telefónica en las oficinas de la Compañía Nacional de Teatro Clásico.,2014-12-30,No date available,2014-10-13,ESPAÑA,Madrid,130000,78650,65000
878501,46010,Suministro de derecho de uso de la licencia mathematica con destino al Servei d'Informàtica de la Universitat de València,2014-12-30,2015-01-01,2015-12-31,ESPAÑA,Valencia,No amount available,45072.5,37250
878502,28015,"Mantenimiento Preventivo y Correctivo de los elementos constructivos e instalaciones de los edificios de viviendas en el ámbito del INVIED, del Área de Patrimonio de San Fernando (Cádiz). (SARA)",2014-12-30,No date available,2015-02-02,ESPAÑA,Madrid,951501.6,548246.16,453096
874748,41013,Suministro Medicamentos y Otros Productos Farmaceúticos según Pcap y Ppt Acuerdo Marco,2014-12-30,No date available,No date available,Not country subentity available,Sevilla,21153.85,22000,21153.85
878503,35007,Suministro de Energía Eléctrica para las Casas del Mar de la Dirección Provincial de Las Palmas del ISM desde 01 de enero a 30 de junio de 2015,2014-12-30,2015-01-01,2015-06-30,ESPAÑA,Las Palmas de Gran Canaria,50000,53500,50000
867667,28071,"Contratación del Seguro de R. C. Obligatoria, de R. C. Voluntaria, de Accidentes para los Conductores y Ocupantes, de Defensa Jurídica y Reclamación de Daños, de Asistencia en Viaje y de Rotura de Lunas de los Vehículos del E.T.",2014-12-30,No date available,2014-11-26,ESPAÑA,Madrid,4800000,4800000,4800000
878504,28020,Obras de ejecución del proyecto de certificación y mejora de las instalaciones de media y baja tensión en los centros logísticos de la subdirección de servicios logísticos centro,2014-12-30,No date available,2015-01-21,ESPAÑA,Madrid,385551.3,466517.07,385551.3
873251,19001,"19/UC-2/2014  Servicio de Limpieza, Desinfección, Desinsectación y Desratización de las dependencias de las Direcciones Provinciales de la Tesorería General de la Seguridad Social y del Instituto Nacional de la Seguridad Social en Guadalajara para el año 2015",2014-12-30,2015-01-01,2015-12-31,ESPAÑA,Guadalajara,105000,127050,105000
873254,19001,19/UC-03/2014 Servicio de Vigilancia y Seguridad de las dependencias de las direcciones provinciales de la Tesorería General de la Seguridad Social y del Instituto Nacional de la Seguridad Social en Guadalajara para el 2015,2014-12-30,2015-01-01,2015-12-31,ESPAÑA,Guadalajara,78000,94380,78000
873253,19001,19/UC-04/2014 Suministro de energía eléctrica para las dependencias de las Direcciones Provinciales de la Tesorería General de la Seguridad Social y del Instituto Nacional de la Seguridad Social en Guadalajara para el año 2015,2014-12-30,2015-01-01,2015-12-31,ESPAÑA,Guadalajara,99996,120995.16,99996
873252,19001,19/UC-01/2014 Servicio de mantenimiento de las dependencias de las Direcciones Provinciales de la Tesorería General de la Seguridad Social y del Instituto Nacional de la Seguridad Social en Guadalajara para el año 2015,2014-12-30,2015-01-01,2015-12-31,ESPAÑA,Guadalajara,90000,108900,90000
878505,28006,Suministro de publicaciones periódicas para las bibliotecas de la Agencia Estatal CSIC con destino a la Organización Central,2014-12-30,2015-01-22,2015-12-31,ESPAÑA,Madrid,1913545.26,979835.53,869793.3
878506,08022,"Contratación de la ejecución de las obras de reforma parcial del centro administrativo y asistencial de Mutua Universal situado en la Calle Ample, 56-58, en la ciudad de Reus.",2014-12-30,No date available,2014-11-03,ESPAÑA,Barcelona,No amount available,117973.65,97498.88
875999,28029,Servicio de consultoría SAP,2014-12-30,No date available,2014-12-19,ESPAÑA,Madrid,180000,108900,90000
872845,33005,Venta de chatarra férrica,2014-12-30,No date available,2014-12-01,ESPAÑA,Oviedo,No amount available,0,0
866153,38108,Reforma del pavimento de rodadura de guaguas en la planta de dársenas del Intercambiador de Trasnportes de Padre Anchieta.,2014-12-30,2014-10-03,2014-09-04,Tenerife,San Cristóbal de La Laguna -Santa Cruz de Tenerife,561323.84,600616.51,561323.84
878507,28042,"Contratación de servicios de Seguridad, Vigilancia e Inspección de la correspondencia
en diferentes edificios del Grupo Correos. (Dos Lotes)
",2014-12-30,No date available,2015-01-21,ESPAÑA,Madrid,4167700.32,4482593.24,3704622.51
868430,28071,Adquisición de Sistemas Automatizados de Clasificación y Almacenaje,2014-12-30,No date available,2014-11-11,ESPAÑA,Madrid,743801.64,900000,743801.64
878508,28071,"Transporte de mercancias por via maritima entre puertos de la peninsula y las Islas Canarias, Islas Baleares , Ceuta y Melilla",2014-12-30,2014-12-18,2014-12-31,ESPAÑA,Madrid,No amount available,55000,45454.55
861668,28071,Repuestos de Leo 2e,2014-12-30,2014-11-21,2014-12-15,ESPAÑA,Madrid,743801.65,900000,743801.65
878509,28071,Adquisición de combustible acuerdo marco REPSOL 2014,2014-12-30,2014-12-23,2014-12-31,ESPAÑA,Madrid,No amount available,650000,650000
878510,33211,Servicio de vigilancia y seguridad en el Centro de Transportes de Gijón,2014-12-30,No date available,2015-01-14,ESPAÑA,Gijón ,774400,193600,160000
878511,46010,Suministro de mobiliario fijo electrificado para el aula 1 de docencia de la Facultat de Medicina i Odontologia,2014-12-30,No date available,No date available,ESPAÑA,Valencia,No amount available,62091.15,51315
878512,12003,"12/PN-6/2015.- Suministro de energía eléctrica para los centros dependientes de la Dirección Provincial del INSS de Castellón, durante 2015.",2014-12-30,2015-01-01,2015-12-31,ESPAÑA,Castellón,49947.41,60436.37,49947.41
878513,48170,Servicio de prevención ajeno para el Consorcio ESS Bilbao,2014-12-30,2015-01-01,2015-12-31,ESPAÑA,Zamudio. (Bizkaia),43000,19360,16000
878514,28071,"Servicios de transporte público discrecional de viajeros por carretera en autobús o autocar, necesarios para el desarrollo de las actividades del ejército de tierra",2014-12-30,2014-12-23,2014-12-31,ESPAÑA,Madrid,No amount available,850000,772727.27
878515,28071,"transporte de mercancías por vía marítima entre puertos de la península y las islas canarias, islas baleares, ceuta y melilla",2014-12-30,2014-12-26,2014-12-31,ESPAÑA,Madrid,No amount available,300000,247933.88
878516,28014,"Licencias de software de virtualización de servidores Vmware, con destino a los hospitales Universitario de Ceuta y Comarcal de Melilla y a Atención Primaria de Ceuta y Melilla.",2014-12-30,No date available,No date available,Ceuta,Madrid,No amount available,54504,50508
